gene,H_statistic,p_value,FDR
S100A6,2872.3089108886898,0.0,0.0
LMNA,2111.767689035581,0.0,0.0
RPL31,1575.6703915392316,0.0,0.0
SULT1C4,1875.6559659572945,0.0,0.0
FN1,2041.6111515461298,0.0,0.0
RBP1,1541.3723272949535,0.0,0.0
IGFBP7,1988.3391270159184,0.0,0.0
CD74,1620.5403992013153,0.0,0.0
HLA-A,2155.344463870768,0.0,0.0
HLA-C,1616.4821333434784,0.0,0.0
HLA-B,1844.1698385309335,0.0,0.0
AKAP12,1649.9985604218823,0.0,0.0
RAMP3,2216.4846669368576,0.0,0.0
POLR2J3,1807.7984472013288,0.0,0.0
GNG10,2362.321493876419,0.0,0.0
PDLIM1,1894.6854965525727,0.0,0.0
RPL27A,2029.3913085402905,0.0,0.0
CD59,3093.9384215547902,0.0,0.0
EEF1G,3846.776395487385,0.0,0.0
P2RY6,1449.5911809874315,0.0,0.0
PRSS23,1722.6529844031381,0.0,0.0
CARD16,1513.0117506527229,0.0,0.0
MGP,2566.7135689880774,0.0,0.0
RPL21,1730.6685250299568,0.0,0.0
IFI27,2587.075496046565,0.0,0.0
MEG3,3097.2868432559944,0.0,0.0
CRIP1,2164.638979049564,0.0,0.0
IGHA2,1798.6201101585846,0.0,0.0
IGHA1,2521.844029459267,0.0,0.0
IGHM,1798.9568499897764,0.0,0.0
B2M,1790.616976219791,0.0,0.0
RPS17,3696.7485264025895,0.0,0.0
ATP6V0C,1961.97208619839,0.0,0.0
RNASEK,3212.90280632098,0.0,0.0
C17orf49,1906.4669650566539,0.0,0.0
GABARAP,1653.6521038803153,0.0,0.0
EIF4A1,1930.0684773076866,0.0,0.0
NME2,2895.17048950876,0.0,0.0
RPL17,3675.853235799053,0.0,0.0
TRAPPC5,1761.5811654687336,0.0,0.0
RPL13A,1859.365792025254,0.0,0.0
GNAS,1460.838445889391,0.0,0.0
XIST,1601.5596607359741,0.0,0.0
RPL36A,2152.6516277543747,0.0,0.0
RPS4Y1,2243.0499176176363,0.0,0.0
MT-ND2,2984.798996207804,0.0,0.0
MT-ATP8,1517.949796605896,0.0,0.0
PSMA6,1438.9252028230383,1.0534718786102e-311,3.449242509216393e-309
ENG,1432.9511219927692,2.08437545784557e-310,6.685315243979781e-308
HLA-DRA,1419.0405639736252,2.1752036652252187e-307,6.837100160535907e-305
U2AF1,1416.6194273992262,7.292438362412079e-307,2.2472149275229067e-304
RPS20,1414.62280456693,1.9775527134427578e-306,5.976772777781996e-304
FABP4,1409.3539357317586,2.750674830195865e-305,8.156529364407209e-303
RELL1,1381.9998552559991,2.3716598762145298e-299,6.902408632331028e-297
IER5L,1345.7346069568691,1.7546284968647973e-291,5.013771173950392e-289
TMSB4X,1337.4640808103013,1.0933783163053305e-289,3.0684881462597455e-287
HLA-DRB1,1329.898937380746,4.789504423987265e-288,1.3205587987260327e-285
MYH10,1324.0385119226694,8.951755858828132e-287,2.4256171565059125e-284
MRPS24,1312.5451167674448,2.791110005131878e-284,7.43476014248349e-282
SPARC,1287.8622562606945,6.331052658329308e-279,1.6583137263050568e-276
DDX3Y,1257.8339153757256,2.0745899680119655e-272,5.344959989717385e-270
FAM107B,1239.6413747439722,1.8375269345807185e-268,4.6578344038500925e-266
ALDOA,1222.5063243987536,9.595001435897158e-265,2.393572104231107e-262
FAM167B,1205.1911532000288,5.481434110870067e-261,1.3460346638505307e-258
TCF15,1204.218589909717,8.910634288110688e-261,2.154454284183809e-258
S100A11,1198.3223722492112,1.695086858321077e-259,4.036361373541522e-257
FCN3,1196.5927550846448,4.022170027379237e-259,9.434690171685387e-257
TOMM5,1187.9813463526334,2.9705599587103765e-257,6.865488281042982e-255
TMSB10,1186.99695297923,4.857545995207284e-257,1.1063940994301112e-254
CD36,1179.8500553844176,1.725984267947627e-255,3.875081250723558e-253
EGLN2,1166.200071502643,1.5796853571782393e-252,3.496666911748339e-250
AQP1,1157.90544056506,9.958168979911816e-251,2.1736469956707513e-248
RPL30,1151.8013268259635,2.1014795638166147e-249,4.524226414375605e-247
ITM2C,1150.5602820772726,3.906437869697692e-249,8.296429400022828e-247
NNMT,1149.7528950004057,5.847236082626295e-249,1.225268830327398e-246
WARS,1145.5244972016858,4.834336422931698e-248,9.996898845104548e-246
HIF3A,1135.4767786141433,7.315794925367817e-246,1.4931822473646834e-243
C18orf32,1130.152198436692,1.045828694745282e-244,2.1072107393098526e-242
HLA-DPA1,1122.9964229179302,3.731991327197349e-243,7.424300721295384e-241
BOLA2,1116.28080657104,1.0688531697519684e-241,2.099762051977742e-239
ARPC1B,1105.4435787024422,2.3992612865369054e-239,4.655159306075803e-237
CCDC3,1104.2098567617015,4.443598575779747e-239,8.516536002067622e-237
TNFSF9,1093.7275601149868,8.353512789839885e-237,1.5817326145195617e-234
UBE2V1,1093.1811172426935,1.0975375425498235e-236,2.053440478418217e-234
FKBP1A,1085.5412738767182,4.9873539483163826e-235,9.221324076675327e-233
SERF2,1082.7512224382629,2.0098533123784564e-234,3.672890076434863e-232
HLA-DPB1,1079.1768002683264,1.1984600395037905e-233,2.1649422966484562e-231
PTP4A1,1068.0813058099038,3.060127995977399e-231,5.465110407361455e-229
MIF,1065.5682304672068,1.0738321447664671e-230,1.8962186502415502e-228
ABL2,1062.0647674833815,6.180020714888021e-230,1.0791689506131127e-227
COL15A1,1051.2695589583961,1.3580801708239928e-227,2.345449226886799e-225
RPS8,1048.1621165683316,6.412927880690891e-227,1.0954953757928047e-224
HLA-F,1040.9721331818414,2.327285087418019e-225,3.9328615520281274e-223
COL9A3,1034.1367763837864,7.074579733300959e-224,1.1828095222187007e-221
IGFBP2,1031.154100271669,3.1387342054909805e-223,5.192457555104868e-221
SMS,1027.7963731880238,1.6794568042357163e-222,2.7494107432675536e-220
MTSS1,1018.7813783654676,1.5164942848752056e-220,2.457033420731828e-218
TYMP,1015.4032902576652,8.197161438473636e-220,1.3145570323168537e-217
CTSS,1011.518744717855,5.706254755277669e-219,9.058535326660995e-217
CST3,1010.6454680921931,8.826602835502661e-219,1.3871889016275982e-216
RPS7,1006.0666954579477,8.691152083874918e-218,1.3523776846552299e-215
CREB5,1004.8929833246544,1.5620420625201853e-217,2.406769907310513e-215
MATR3,999.9708526846316,1.82581048669553e-216,2.785867729020092e-214
CAV1,997.4908785018288,6.30140104998868e-216,9.52238643284828e-214
CPXM1,992.7422308237094,6.753963680570866e-215,1.0109075543223974e-212
IGLC3,990.9855910412022,1.624143497085368e-214,2.4080225660560043e-212
RPL7,969.8720515000408,6.17595779244878e-210,9.071154454778039e-208
VWA1,965.1181778545814,6.636362331588477e-209,9.657136148448567e-207
MDK,961.1130740113896,4.905984852089542e-208,7.073619994076995e-206
NACA,950.5088731032722,9.794788062197351e-206,1.3994080835044868e-203
RPL5,947.706135060051,3.9715678077139575e-205,5.623167537480411e-203
VWF,943.7911520089305,2.8066790268938592e-204,3.938372105952133e-202
MRPL33,936.1301517648388,1.2882250359530588e-202,1.7916588199148914e-200
APOL1,915.4527462244802,3.93725544543072e-198,5.4278865421394035e-196
FXYD6,899.6062753666391,1.0775256551846703e-194,1.4725559301636763e-192
RPL8,895.0555141895771,1.0459575220122943e-193,1.4170921048228636e-191
RBM4,894.1814797378164,1.6184397591699625e-193,2.1739657483004384e-191
FKBP2,892.9640467286382,2.972785467481451e-193,3.9593471531303793e-191
GBP1,892.8434047499051,3.157412822888181e-193,4.169907556681568e-191
SLC6A6,891.2592891027742,6.965189864171852e-193,9.122076992110401e-191
ATP1B3,891.0340035347729,7.794680635745698e-193,1.0124066187717306e-190
POLD4,883.7878982684438,2.90737439435276e-191,3.745270162430161e-189
RPL41,878.2792386216396,4.553407931255614e-190,5.817996670537661e-188
NPDC1,876.8813887278909,9.152309769789904e-190,1.1599814543711139e-187
MT-ND1,874.331894913664,3.2697566530851953e-189,4.110999644790954e-187
PSMA2,864.8908434924035,3.6497371852447834e-187,4.552322984389446e-185
PSMB10,861.8108439581758,1.6994254166545415e-186,2.1030054998537617e-184
IGKC,861.1277979770553,2.390297102853975e-186,2.9348366615978963e-184
MT-ND4L,859.9820892967793,4.235951044488799e-186,5.160636171719842e-184
MATN2,855.2293806090287,4.547659190479955e-185,5.497770141352536e-183
MAFB,842.382688945356,2.7805626723254423e-182,3.335826180020355e-180
HLA-DMA,840.7177831082641,6.386072060027308e-182,7.603296098135543e-180
PRND,839.6500926669522,1.0884401563692231e-181,1.2861598118420082e-179
IGHG1,834.4086442211672,1.4914685132404604e-180,1.7492476980661996e-178
EGLN3,827.4890638275516,4.72474039845101e-179,5.500297785337487e-177
STMN1,822.876260055501,4.7296023684905736e-178,5.465472854646901e-176
SPARCL1,814.6263131790361,2.911354618354563e-176,3.339770013289074e-174
S100A4,813.4851537607864,5.147437367524431e-176,5.862110555653185e-174
PRRG3,810.8011341959669,1.966539313824664e-175,2.22346272345816e-173
JUND,809.2777904315539,4.208091458301894e-175,4.723883239905183e-173
C1orf54,808.4520081823671,6.355948424443866e-175,7.084403222592892e-173
CLDN15,805.1036174176046,3.383570060539725e-174,3.7448019064396e-172
MAP4K2,803.9091219280118,6.143770173412226e-174,6.752132310863395e-172
ELN,803.3369372142903,8.175777545359155e-174,8.922952771032256e-172
SLCO2A1,802.6078697275226,1.1766502394074373e-173,1.2753265629329163e-171
PSMB9,802.3886541669076,1.3127749215306092e-173,1.4131212785462367e-171
TIMP3,797.6980409556107,1.366073393441251e-172,1.4604904388654899e-170
NID2,788.0542435158783,1.686411168894956e-170,1.7907863466454815e-168
UQCR11,783.2919389962286,1.8187452299458567e-169,1.918348995558999e-167
C11orf96,779.9568708491346,9.617197638466156e-169,1.0076258539075607e-166
CDKN1C,774.4567107815009,1.4992026578194305e-167,1.560362183462925e-165
S100A3,764.6733556643466,1.9839716704439093e-165,2.0513222876773998e-163
RPL7A,762.3795912234681,6.236909470741963e-165,6.406488185763443e-163
MAGED2,757.6569051754591,6.593892830082553e-164,6.729196085556974e-162
SELP,754.9833933751427,2.5056593298346613e-163,2.5405769050117122e-161
MTRNR2L8,753.0249746076356,6.662308463276811e-163,6.711848705696048e-161
NFIL3,749.7670087468099,3.389565290167357e-162,3.393019624221031e-160
IGF2BP1,749.750753121439,3.4171903594249597e-162,3.3990230182735865e-160
IFITM3,748.6542959041562,5.908059795328938e-162,5.839689795181735e-160
RPL27,747.9226567341536,8.513468995125688e-162,8.362354920462207e-160
ACTG1,745.0794003946173,3.5211698020863638e-161,3.437186621713621e-159
CLEC3B,742.7237853335001,1.1416067002881612e-160,1.1074994383783174e-158
IGF2BP3,737.9116587299584,1.2619694510792957e-159,1.2167553308688472e-157
CD63,736.5580017516259,2.4808133319247927e-159,2.3773452636908566e-157
NGRN,731.0971249732218,3.791376039136144e-158,3.611228232185675e-156
CLEC2B,725.0759121964487,7.664709800039074e-157,7.256540916711693e-155
TREX1,723.6852400999475,1.5348310981582994e-156,1.4443955412368763e-154
ARHGAP28,720.705644633427,6.794822243827574e-156,6.356394427618701e-154
RNF145,720.6036066548817,7.149977980184932e-156,6.649056445951857e-154
BTG2,719.8517414957053,1.0407444178163722e-155,9.621376041413004e-154
IGHG3,719.3592710378183,1.3308665063364336e-155,1.2231519306189118e-153
BCHE,718.1137235963363,2.478713997299857e-155,2.264852859393288e-153
SYNPO,717.7503519577892,2.9718163432483146e-155,2.699714777485001e-153
NAV3,717.1819123885602,3.947166855231876e-155,3.5651536952197796e-153
PLVAP,716.7441448449905,4.911490189212158e-155,4.4107988464947584e-153
CHRM3,711.5994403009237,6.409317155708367e-154,5.723228887449585e-152
HPGD,710.4851006267962,1.1180164407110505e-153,9.926975357183541e-152
RPL10,710.3770497275228,1.1799896849853865e-153,1.0418380836646256e-151
GADD45A,707.6502705286046,4.604240639841761e-153,4.0424718377515707e-151
RHOBTB3,706.1070533072735,9.949256961783467e-153,8.686806800632721e-151
SARNP,705.4161578823823,1.4047683360305448e-152,1.2197424955279583e-150
CLDN5,703.5796323123761,3.514282727573834e-152,3.034641062997273e-150
HMGN4,698.3421014083145,4.803238773013189e-151,4.125010959381163e-149
BCL2,697.524231876812,7.225677128100644e-151,6.171670747023354e-149
GUK1,696.2061301821559,1.3953756608405984e-150,1.1853904803119375e-148
POMP,695.1147413163707,2.406265406613688e-150,2.033164899480684e-148
MFAP2,694.9628904404844,2.595793975962426e-150,2.1815774399051067e-148
MTRNR2L1,694.8822095828629,2.7024938057782136e-150,2.25916982189417e-148
RPL11,694.8594991773139,2.7333115242681926e-150,2.2728425352062916e-148
KLHL4,694.0040890510164,4.1895980956141403e-150,3.4654591405616754e-148
BST2,690.5957511142799,2.2972991621409305e-149,1.8902802948799404e-147
FOSB,689.3539734132634,4.270477857152663e-149,3.4955640626568366e-147
EFNB2,681.8506497598069,1.8089763706904048e-147,1.473050395946653e-145
TXNIP,679.5548121615966,5.691640399351405e-147,4.6108154905261175e-145
HMGA2,676.117179854341,3.166735560004925e-146,2.552226464668585e-144
C4orf48,675.2198850005103,4.956434561812917e-146,3.974251304767949e-144
EEF1A1,672.7438238651343,1.706254561311587e-145,1.3611927251559848e-143
TJP2,672.7161843658397,1.729962826844393e-145,1.3731361508427516e-143
POLR2L,671.9848542900518,2.492341695856169e-145,1.968323723219877e-143
RCAN1,671.2327083874571,3.628202554653634e-145,2.8510415674468257e-143
HOMER3,670.9119056385725,4.258429467810084e-145,3.329625747069815e-143
FTH1,670.175455241547,6.150775107546213e-145,4.785424831197835e-143
PPP1R9A,666.4104632011864,4.029654125901199e-144,3.1197066129390762e-142
FXYD5,662.8597126717882,2.3721756073932946e-143,1.8275054826369126e-141
ZNF385D,656.2886218781305,6.307891686981369e-142,4.835845158663376e-140
SOX7,651.972849634568,5.440188411943551e-141,4.150388402043924e-139
LY6H,651.6435111125154,6.412383822167441e-141,4.868455272907415e-139
MT-ND4,648.3762095795189,3.276550486399643e-140,2.4756859348200376e-138
RPLP2,646.3482854132484,9.017722329165484e-140,6.78098201555812e-138
CFH,646.1303095564388,1.0054412443325316e-139,7.524530759966698e-138
DSTN,646.0074578244911,1.0690362876051709e-139,7.962547059716998e-138
CSF2RB,640.8646990761224,1.3931507055848953e-138,1.0327715324986894e-136
LY96,638.3525303091219,4.882681404233671e-138,3.602639481170722e-136
TM9SF1,638.2736447067339,5.0788036845801995e-138,3.729835453591702e-136
PFN2,637.4998319725989,7.473604811356281e-138,5.463031312338387e-136
AUTS2,636.0154038937337,1.5680682217068285e-137,1.1409148227937276e-135
IGF2BP2,632.4333576018676,9.375055327200347e-137,6.789786613929984e-135
IGFBP4,631.522801911502,1.4770208106049897e-136,1.0648100485994504e-134
INSR,630.6408691661035,2.293999780599836e-136,1.6462329019135629e-134
NDUFA13,627.6086167919946,1.0423061808625923e-135,7.445856335652955e-134
PCDH9,625.7708063901114,2.608771217844893e-135,1.8551786633325946e-133
FCER1G,619.4380817591067,6.156984188435477e-134,4.358701058804143e-132
RPL35,619.3529338006205,6.424331272450733e-134,4.527569070754965e-132
FABP5,618.1618120522052,1.164287031037954e-133,8.168720973121645e-132
ZNF711,615.8472487321677,3.69699738327314e-133,2.582311594467585e-131
RND3,615.4502679578305,4.507262537803402e-133,3.134342391332666e-131
RAB13,612.7723897263658,1.7157851535882183e-132,1.1878977741758785e-130
UPP1,611.3924419933843,3.416856807421944e-132,2.3552334028703187e-130
RPL23A,607.5343128998564,2.344437873363974e-131,1.608960070645774e-129
C2CD4B,607.4520885638337,2.442666755138816e-131,1.6690848140765928e-129
HTRA1,604.9745374860585,8.413429295039218e-131,5.7240456623738674e-129
ARHGDIB,604.1947754217467,1.241701159840294e-130,8.411454925883646e-129
PIEZO2,603.0133627193081,2.2394119025608647e-130,1.5104977450921267e-128
SERPINE1,599.7020773179054,1.1694421327176348e-129,7.854253229824935e-128
MVP,599.3491816475713,1.3947027709352596e-129,9.327297339582358e-128
SGCE,597.2377549264401,4.001366837395663e-129,2.664639034597892e-127
DDIT4,596.6813100449363,5.282470788665543e-129,3.5029245111674125e-127
COX16,595.3911338186319,1.0058352361211214e-128,6.641893517176279e-127
GPIHBP1,592.9891755118024,3.336035058201977e-128,2.19368732111725e-126
TMEM98,592.7627508235761,3.735213668391306e-128,2.4459424171849068e-126
PSME2,592.7277455546157,3.801053364626137e-128,2.478728409894787e-126
IRF9,585.9698439667015,1.1088736498002054e-126,7.201263752173565e-125
ECSCR,584.9856669076798,1.8122980221838145e-126,1.172101881343244e-124
GLIPR2,583.462397240753,3.876494513164308e-126,2.4968437610200927e-124
RPL29,583.0439721849166,4.776873827454419e-126,3.064218329480557e-124
RHOB,582.7842044384028,5.438200073018304e-126,3.474258225510393e-124
KLF2,581.1416996470344,1.2345531557807265e-125,7.855156840587003e-124
CD81,578.9593864730759,3.669263587247537e-125,2.3252478442412214e-123
PLK2,576.6912331057057,1.1382894662837468e-124,7.184480824142717e-123
LIMCH1,576.13484123601,1.5026671590835412e-124,9.446366828862774e-123
KBTBD11,575.9174181324231,1.6749195128767409e-124,1.0487264965884805e-122
HSP90AB1,574.2378540696805,3.873242073542749e-124,2.415550493166581e-122
AK1,573.4831232286967,5.6451795887973776e-124,3.5067052338948457e-122
TAP1,572.3832890546331,9.774359732438408e-124,6.04778888011819e-122
GSTO1,569.8944115564427,3.385308276351322e-123,2.0864119557308778e-121
VAMP5,568.8903785547703,5.587784546970251e-123,3.4303758570384557e-121
MYL12B,567.8584702514493,9.352394826164296e-123,5.719153194085528e-121
SERPINE2,567.6877039416552,1.0184487618567987e-122,6.203853000519942e-121
TIMP1,565.2488336314158,3.440341233271803e-122,2.0875831205443885e-120
NEAT1,565.164072745912,3.5890099575704353e-122,2.1694184805068063e-120
CCDC69,563.6786698041897,7.53279858925092e-122,4.535841480025573e-120
BOD1L1,562.6253493181569,1.2743164077004402e-121,7.64395292496951e-120
S100A13,561.9375674149904,1.7962324717329883e-121,1.0733684230325341e-119
ANXA1,561.857383819345,1.8695768088229485e-121,1.1129647396765703e-119
DNAJB1,561.6282070421415,2.0961392986759363e-121,1.2431292535090949e-119
LITAF,559.6820539468262,5.536952846341236e-121,3.2713816140262734e-119
HSPA1A,559.6722413875675,5.564136832473519e-121,3.2751301295563225e-119
RPS18,556.2512914702181,3.068463890269755e-120,1.799402182816398e-118
TXNDC5,555.7122820289297,4.015648257564271e-120,2.346093978285505e-118
RPS9,555.089537570532,5.4794920461323266e-120,3.1894702591487278e-118
ZNF410,554.528721041518,7.249388112618006e-120,4.2041100951256305e-118
RPS2,554.3370324644463,7.977213035283626e-120,4.6091867670043185e-118
ZFP36L2,553.9392834356438,9.728950418597474e-120,5.600739369182341e-118
BTNL9,553.1465257219356,1.4451112102037818e-119,8.28882035750461e-118
ZGPAT,552.9721405973977,1.5765229461401343e-119,9.009685316923037e-118
HAPLN3,552.4227491683399,2.073882074248327e-119,1.1809105318437212e-117
BIN1,549.4173753369503,9.294208008624083e-119,5.273204803737765e-117
DUSP23,546.7783841609833,3.4691278765967427e-118,1.9611803492300146e-116
CHTF8,546.2743654301238,4.461357815034852e-118,2.5130716638382701e-116
C1QTNF4,546.1645590746201,4.712677375583225e-118,2.645158486952356e-116
GPR68,544.9668315443042,8.567930872830503e-118,4.7919431173453447e-116
APOLD1,543.1596465511341,2.111458448291054e-117,1.1767262756504326e-115
NDN,543.1334079855608,2.1392902891656906e-117,1.1880242468031094e-115
RAB3C,541.7213956554546,4.3283374280187006e-117,2.3952165851669685e-115
GBP2,541.3694400452175,5.1594890137028626e-117,2.8451413803282173e-115
GRASP,539.3607410885353,1.4060018666172154e-116,7.72612773977488e-115
DUSP1,539.2312189027367,1.499889700292457e-116,8.213333285643296e-115
NDUFA7,538.3340651863034,2.347002375435333e-116,1.2807461573729755e-114
DUSP5,537.949861028516,2.843072559054597e-116,1.5460805653322509e-114
HMGA1,537.3926827963169,3.754511737689918e-116,2.034686429983957e-114
PLA1A,536.411397833104,6.126908339923518e-116,3.308951596915395e-114
A2M,536.3137332856855,6.432941132421706e-116,3.462332288943135e-114
KLF6,536.0671974060756,7.275195883498837e-116,3.902285955804359e-114
KRTCAP2,535.8245277248914,8.211864716651401e-116,4.389716526765083e-114
SH3BGRL3,535.7075690123069,8.705461921378849e-116,4.637797951064067e-114
MEG8,530.4380083683758,1.2076019632716005e-114,6.411713667154213e-113
ZFP36,529.750680183836,1.7017459639839674e-114,9.00492914813873e-113
HSPA1B,529.307971128902,2.1224961764974274e-114,1.1193674466387103e-112
HSPG2,528.8172096715587,2.7115258128765667e-114,1.4252287516778637e-112
SNRPG,528.0522082503662,3.972084835775671e-114,2.0808428426350147e-112
SOX4,528.0396715542022,3.997014175906299e-114,2.0869460062639003e-112
EIF1AY,527.6067478635375,4.960968153454697e-114,2.581674685420332e-112
KITLG,525.8114771572596,1.2152543221746416e-113,6.303279513959296e-112
BCKDHA,525.1050576003298,1.7289140629722395e-113,8.938030728181486e-112
MAN2B1,524.081041820481,2.8821284952015265e-113,1.485099391166793e-111
MRPL38,523.0173034606836,4.900740071672572e-113,2.5169944760263445e-111
OAZ3,522.7637315337499,5.56184920069981e-113,2.8472319882149254e-111
MARCKS,521.4388200755004,1.0773855132343983e-112,5.4974645214259104e-111
MARCKSL1,517.7560298372161,6.769329650162767e-112,3.4429380188335935e-110
SCO2,517.4724396096752,7.798444499923363e-112,3.9535597987353416e-110
JUN,515.8684148175319,1.7363848786452086e-111,8.774606029835402e-110
DGKE,514.9340234996318,2.7679251108162128e-111,1.3942535590252437e-109
BSCL2,514.677347285653,3.1461760331550947e-111,1.5797221257848394e-109
GAS2L3,511.8622742037928,1.281982270460286e-110,6.416443746036259e-109
C1R,509.63170348284075,3.9021112433087824e-110,1.9468438190425658e-108
PEG10,508.91840284999967,5.570420204474987e-110,2.7704026561243328e-108
ACTB,507.3230848584171,1.2348885391216673e-109,6.1222423598852126e-108
RND1,502.6346126378832,1.2814698379997787e-108,6.333201249686956e-107
H1FX,502.2816210657041,1.5282963853039535e-108,7.529374918945747e-107
RPL19,501.0686629515364,2.7994657092771556e-108,1.374887596468743e-106
PXDC1,500.0024423013247,4.765860251125462e-108,2.3333414238843543e-106
CD200,497.200534508197,1.929089806925106e-107,9.415396088706511e-106
ABHD16A,496.67798424782865,2.5037754026912608e-107,1.2182456417552897e-105
DPP7,496.58311096329834,2.625158464004029e-107,1.2733639018607198e-105
CFB,496.43206938661575,2.830661853569941e-107,1.3688209750986212e-105
CD83,496.16393637164697,3.2359029606195804e-107,1.5599831573342737e-105
GBP4,495.96051569853313,3.5816161393164696e-107,1.721366337782802e-105
PTAFR,495.5853010245991,4.3190893205630385e-107,2.069475846401485e-105
MLEC,493.96264135367846,9.70597037076406e-107,4.636444691395986e-105
ATP6V0E1,492.3855614424837,2.1320918707831755e-106,1.015392601249345e-104
NCL,492.19020188590423,2.3504005401138463e-106,1.1159786975356258e-104
HIST1H2BK,491.7008661433855,3.0004380351079766e-106,1.420327836137258e-104
DST,490.711938052806,4.914646245483757e-106,2.3194768887093914e-104
RPL3,489.90495639276094,7.351401756156833e-106,3.459120658675473e-104
GNG2,489.28774283851277,1.0002849650602399e-105,4.692680152503501e-104
ANXA3,488.9422408206262,1.1884906940913051e-105,5.559023734624688e-104
FGD4,487.7237517218465,2.1829697152405973e-105,1.0180282505851997e-103
RPP21,487.6099317060961,2.310537056466002e-105,1.0743313721721801e-103
CCL14,486.967576161433,3.1835640467856066e-105,1.475896535672053e-103
JMJD1C,485.2198682019579,7.614580993285769e-105,3.5197280850140925e-103
RGCC,484.3979642509296,1.1475022928633111e-104,5.288605875260937e-103
RPL6,484.2955528268629,1.2076642061277737e-104,5.549605457164939e-103
IFI6,481.61092835322296,4.610020810520448e-104,2.112276590616308e-102
CSNK1A1,477.9817544720447,2.8192414916668567e-103,1.2879999791580326e-101
HLA-DQB1,477.9738342711166,2.8304047538367303e-103,1.2893519162695088e-101
RPS23,473.9031698308382,2.1574095579074297e-102,9.79937821158184e-101
REL,473.36569402130715,2.8209708919531308e-102,1.2776477964822881e-100
RNF152,473.1483229025423,3.1441323917686487e-102,1.419919099684945e-100
SPINK4,472.66917523726585,3.9932576375334845e-102,1.7982245567758237e-100
TUBB2B,472.5787944178859,4.177456397917534e-102,1.875797278562056e-100
ZC3H11A,472.4744590209171,4.4006854165916965e-102,1.9704037608876096e-100
MAF,471.90730758455373,5.840042054534586e-102,2.60744604912118e-100
ANKRD28,470.52059761232175,1.1665406654840043e-101,5.193584447237e-100
HEG1,469.5623272281739,1.881675922515659e-101,8.3537906209763e-100
ANGPTL2,468.90697475970205,2.6094610322391158e-101,1.155219424863942e-99
FOS,466.4867312051411,8.729333826292502e-101,3.85365759589924e-99
ABCG2,465.11973702926116,1.726575489432584e-100,7.60080123023039e-99
TRIM22,464.2142547418504,2.712609092523193e-100,1.1908202373769414e-98
CLTB,463.2729140731499,4.338682293501134e-100,1.8993518363416108e-98
COL4A1,462.681293493989,5.828413195545433e-100,2.544426160588667e-98
PPA1,461.73826883238166,9.330059331989575e-100,4.0618064393780656e-98
TAX1BP3,461.3261712079546,1.1459804632035627e-99,4.9752013700848594e-98
RAPGEF4,460.8862487895518,1.4272461321352884e-99,6.179228708715756e-98
HLA-DQA1,460.56083512831304,1.6788381966799548e-99,7.248522279951145e-98
SVIL,457.6457798904403,7.1884000791692896e-99,3.095147825869166e-97
NDUFA11,457.2977629626526,8.551428737971898e-99,3.671974154261376e-97
DACH1,457.1073274317139,9.403752217903043e-99,4.026958306718371e-97
EPS8,456.6565024543346,1.1775605306328193e-98,5.028951440061246e-97
LIFR,456.5302839119075,1.2540980220815687e-98,5.341302036594562e-97
GPS2,455.01758756497304,2.667422184923867e-98,1.1330055961692835e-96
IGDCC3,454.5326377925276,3.397556757278291e-98,1.4392453368567551e-96
TSPO,454.00949372322896,4.410796650513807e-98,1.8634430150396502e-96
SELE,452.67579347572644,8.580060170743332e-98,3.6151266928526056e-96
SEMA6A,451.9107975699988,1.2567283737575188e-97,5.280947358816355e-96
CKB,451.7635811535709,1.3525041920807678e-97,5.6682549020643595e-96
IFI30,450.6199029166704,2.3929696664328137e-97,1.000210406320694e-95
SCN9A,450.40861583101423,2.6589869766474285e-97,1.108451971485172e-95
DDX39B,449.8751716437624,3.469732127500526e-97,1.4426007967142398e-95
ANP32A,448.3523066009554,7.417351129746735e-97,3.0757543629313897e-95
IL15,448.11286451269666,8.358484535713579e-97,3.456893235875647e-95
MALAT1,447.46267278473977,1.1561148570904041e-96,4.7688979249429897e-95
TUBB,447.4224736380388,1.1795346242452214e-96,4.852766009067513e-95
PLAG1,447.32137836726633,1.2405503647108249e-96,5.09046724067763e-95
GSDMC,445.9367973924091,2.475153638455197e-96,1.0130081922385906e-94
TUSC3,445.90114674473364,2.5195693594529303e-96,1.0285078455366818e-94
TFPI2,445.4266307998579,3.192537239803524e-96,1.299842364268191e-94
ITIH5,444.40758428933003,5.307915158244387e-96,2.1555347448829142e-94
ALYREF,442.454352231177,1.4064060136085833e-95,5.696669306668169e-94
SPP1,441.77936452479986,1.9694837408650728e-95,7.956916830703209e-94
ADCY4,440.64823824020726,3.4627342624282124e-95,1.3953931197005586e-93
MALL,439.78921433698326,5.315351811647923e-95,2.136472354778996e-93
LAMP3,438.95764286312675,8.048155234501107e-95,3.2266532567709026e-93
RPS29,438.2342203257616,1.1545932410423272e-94,4.617197805654254e-93
ADAM19,438.1678404317546,1.1934671695017073e-94,4.760540618245897e-93
ACOT7,437.2885280740176,1.8506168032457134e-94,7.363112324002438e-93
SPECC1,436.7868688083503,2.3768528975896185e-94,9.432984883464253e-93
IGLC2,436.32550765554134,2.991969516110475e-94,1.1844280331282677e-92
CHMP4A,436.01414055880497,3.4947439532905464e-94,1.3799848233646791e-92
ST6GALNAC6,435.8748200858097,3.7462722735566367e-94,1.4755993747171955e-92
